valor,yval,prediccion,error
909,14.088,12.618053,-1.4699465637207023
909,14.544,12.838491,-1.7055085601806645
909,14.592,12.90222,-1.6897802276611333
909,15.42,12.800808,-2.6191920471191406
909,13.968,13.130771,-0.8372293167114258
909,12.744,12.837551,0.0935511169433596
909,12.612,13.126744,0.5147442703247069
909,12.276,12.843467,0.5674667587280275
909,12.876,13.163701,0.2877010574340826
909,12.84,12.987119,0.14711872100830092
909,12.144,13.243705,1.0997047958374022
909,12.252,13.168639,0.9166391830444329
909,12.372,12.86423,0.49223015594482433
909,12.78,13.227783,0.44778320312500064
909,12.672,13.159424,0.4874238281249994
909,12.084,12.956042,0.8720422897338871
909,12.168,13.3247385,1.1567385025024421
909,12.42,13.108792,0.6887923049926759
909,11.904,13.411683,1.5076830825805665
909,12.492,13.359332,0.8673320846557608
909,12.288,13.122104,0.834103691101074
910,13.5,12.629147,-0.8708534240722656
910,13.032,12.758435,-0.27356475067138675
910,14.088,12.754674,-1.3333260421752922
910,14.544,12.555906,-1.9880937042236333
910,14.592,12.74135,-1.8506498260498052
910,15.42,12.806252,-2.6137484741210937
910,13.968,12.730847,-1.2371526412963867
910,12.744,13.026457,0.2824568328857424
910,12.612,12.760954,0.1489539031982421
910,12.276,12.980548,0.7045479049682619
910,12.876,12.754935,-0.1210647354125971
910,12.84,13.066428,0.22642818450927749
910,12.144,12.906259,0.7622585830688475
910,12.252,13.122925,0.8709248046874993
910,12.372,13.060162,0.688161590576172
910,12.78,12.794683,0.014683456420899077
910,12.672,13.138617,0.46661656188964784
910,12.084,13.066903,0.982903114318848
910,12.168,12.827538,0.6595375366210945
910,12.42,13.20002,0.7800198364257813
910,11.904,12.990808,1.0868075332641602
910,12.492,13.260686,0.7686859207153312
910,12.288,13.232174,0.9441739196777341
910,12.192,13.011586,0.8195861892700194
911,13.032,12.827235,-0.20476477813720706
911,14.088,12.841079,-1.246921241760253
911,14.544,12.891717,-1.6522830429077153
911,14.592,12.6433325,-1.9486675186157232
911,15.42,12.904365,-2.515635414123535
911,13.968,12.923176,-1.0448241882324218
911,12.744,12.810986,0.0669855651855471
911,12.612,13.105423,0.4934229736328124
911,12.276,12.881623,0.6056232681274416
911,12.876,13.060831,0.18483106994628962
911,12.84,12.803718,-0.036282386779785014
911,12.144,13.085475,0.9414749679565428
911,12.252,12.938196,0.6861961822509759
911,12.372,13.148413,0.7764127044677736
911,12.78,13.042527,0.26252719879150455
911,12.672,12.813768,0.14176838684081972
911,12.084,13.136703,1.0527025375366215
911,12.168,13.025228,0.8572275466918953
911,12.42,12.893506,0.47350605010986335
911,11.904,13.149774,1.2457735977172852
911,12.492,13.003476,0.5114761428832999
911,12.288,13.215665,0.9276648635864255
911,12.192,13.164501,0.9725011901855467
911,11.952,13.028851,1.076850555419922
912,14.088,12.953442,-1.1345583801269523
912,14.544,12.949121,-1.594878524780274
912,14.592,12.988411,-1.6035890502929693
912,15.42,12.7741375,-2.6458625030517577
912,13.968,13.060367,-0.9076333694458008
912,12.744,13.039595,0.2955946502685549
912,12.612,12.924091,0.312091339111328
912,12.276,13.199826,0.923826240539551
912,12.876,12.93952,0.06351988220214899
912,12.84,13.125213,0.28521266937255874
912,12.144,12.829979,0.6859789428710936
912,12.252,13.113243,0.8612431030273431
912,12.372,12.93172,0.5597197799682618
912,12.78,13.141089,0.3610894393920905
912,12.672,13.018547,0.34654705810546815
912,12.084,12.803044,0.7190443191528324
912,12.168,13.089949,0.9219486541748054
912,12.42,13.022788,0.6027880477905274
912,11.904,12.758175,0.8541748962402345
912,12.492,13.043798,0.5517984466552726
912,12.288,12.889886,0.6018859024047849
912,12.192,13.129593,0.9375928955078123
912,11.952,13.083668,1.1316677551269532
912,12.048,12.893385,0.8453849334716796
913,14.544,13.347418,-1.196582168579102
913,14.592,13.3022785,-1.2897214813232427
913,15.42,13.397992,-2.0220078659057616
913,13.968,12.999415,-0.968584602355957
913,12.744,13.392976,0.6489758071899416
913,12.612,13.304834,0.6928343658447265
913,12.276,13.108489,0.8324890365600588
913,12.876,13.446322,0.5703224411010748
913,12.84,13.179679,0.3396789169311525
913,12.144,13.418866,1.2748661575317382
913,12.252,13.005362,0.7533615570068353
913,12.372,13.274252,0.902251937866211
913,12.78,13.084136,0.30413600921630923
913,12.672,13.333501,0.6615008621215814
913,12.084,13.173925,1.0899253997802738
913,12.168,12.958806,0.7908060379028328
913,12.42,13.227268,0.8072682189941407
913,11.904,13.106795,1.2027953109741212
913,12.492,13.018754,0.526754005432128
913,12.288,13.157984,0.8699837799072263
913,12.192,13.072608,0.8806079940795897
913,11.952,13.293117,1.341116569519043
913,12.048,13.203255,1.1552546997070312
913,12.192,13.038651,0.8466514663696287
914,14.592,13.748055,-0.8439445419311529
914,15.42,13.767271,-1.6527289581298827
914,13.968,13.886687,-0.08131272125244138
914,12.744,13.276922,0.5329222259521487
914,12.612,13.776195,1.1641945724487304
914,12.276,13.640818,1.3648176422119143
914,12.876,13.373521,0.49752085113525446
914,12.84,13.79306,0.9530603027343751
914,12.144,13.407801,1.2638006744384764
914,12.252,13.798314,1.5463140945434564
914,12.372,13.242203,0.8702027587890626
914,12.78,13.536528,0.7565276336669928
914,12.672,13.278403,0.6064032821655267
914,12.084,13.604333,1.5203329238891605
914,12.168,13.397928,1.2299282379150398
914,12.42,13.152124,0.7321244049072266
914,11.904,13.41787,1.5138695678710938
914,12.492,13.329483,0.8374830322265616
914,12.288,13.232741,0.9447413558959958
914,12.192,13.338388,1.146388442993164
914,11.952,13.266545,1.314545295715332
914,12.048,13.574917,1.5269168395996093
914,12.192,13.45165,1.2596496658325194
914,12.6,13.157112,0.5571121215820316
915,15.42,13.864078,-1.5559224319458007
915,13.968,13.904728,-0.06327206420898435
915,12.744,14.021579,1.2775787887573244
915,12.612,13.366054,0.7540535812377929
915,12.276,13.894948,1.6189480056762697
915,12.876,13.741016,0.8650163879394537
915,12.84,13.4486885,0.6086885070800783
915,12.144,13.873027,1.7290268478393553
915,12.252,13.463161,1.2111614685058587
915,12.372,13.917107,1.5451066284179689
915,12.78,13.302018,0.5220181655883795
915,12.672,13.604453,0.9324530868530267
915,12.084,13.3283615,1.2443615112304691
915,12.168,13.654668,1.4866678543090828
915,12.42,13.465832,1.045831756591797
915,11.904,13.199898,1.2958977661132813
915,12.492,13.455992,0.9639917449951163
915,12.288,13.374718,1.0867177124023435
915,12.192,13.255185,1.0631851272583006
915,11.952,13.379407,1.4274069290161133
915,12.048,13.298977,1.2509768981933593
915,12.192,13.634262,1.4422620849609373
915,12.6,13.505639,0.9056390762329105
915,11.796,13.181735,1.3857350387573248
916,13.968,14.095533,0.12753337097167972
916,12.744,14.142384,1.3983835754394534
916,12.612,14.276792,1.6647915725708007
916,12.276,13.526912,1.2509117355346682
916,12.876,14.104455,1.2284549942016607
916,12.84,13.912113,1.0721131896972658
916,12.144,13.56753,1.4235296783447264
916,12.252,14.026379,1.7743786315917962
916,12.372,13.589499,1.2174994735717775
916,12.78,14.092929,1.3129288864135749
916,12.672,13.417998,0.745998313903808
916,12.084,13.714845,1.6308447036743168
916,12.168,13.437563,1.2695629425048836
916,12.42,13.748468,1.3284683990478516
916,11.904,13.567263,1.663262649536133
916,12.492,13.3137665,0.8217664794921866
916,12.288,13.5332575,1.245257484436035
916,12.192,13.432151,1.2401508407592772
916,11.952,13.405706,1.4537064056396485
916,12.048,13.444965,1.396965362548828
916,12.192,13.410315,1.2183145599365233
916,12.6,13.740784,1.1407836914062504
916,11.796,13.587426,1.7914261856079108
916,11.916,13.254237,1.3382371749877926
917,12.744,13.797348,1.0533480224609377
917,12.612,13.846256,1.2342562561035155
917,12.276,13.942462,1.666461967468262
917,12.876,13.3437395,0.4677395095825201
917,12.84,13.843497,1.0034972763061525
917,12.144,13.69297,1.5489702758789061
917,12.252,13.431341,1.1793411712646478
917,12.372,13.815773,1.4437730102539064
917,12.78,13.411008,0.6310078811645514
917,12.672,13.87228,1.2002801208496088
917,12.084,13.255389,1.171389213562012
917,12.168,13.560146,1.3921463317871101
917,12.42,13.270148,0.8501482772827149
917,11.904,13.595401,1.6914008102416993
917,12.492,13.427967,0.9359670715332022
917,12.288,13.139223,0.8512230987548826
917,12.192,13.384676,1.1926759796142576
917,11.952,13.347301,1.3953005294799805
917,12.048,13.12083,1.0728295822143554
917,12.192,13.319236,1.1272358016967772
917,12.6,13.197471,0.5974706649780277
917,11.796,13.553517,1.7575173416137702
917,11.916,13.434142,1.5181421127319332
917,12.024,13.099326,1.0753261337280282
918,12.612,13.367478,0.7554783706665038
918,12.276,13.421081,1.1450805892944338
918,12.876,13.450235,0.5742353668212896
918,12.84,13.10551,0.2655097579956056
918,12.144,13.468023,1.3240233001708983
918,12.252,13.36812,1.1161201934814446
918,12.372,13.208265,0.8362653045654298
918,12.78,13.490484,0.7104842376708991
918,12.672,13.144255,0.4722546844482416
918,12.084,13.50539,1.4213901672363285
918,12.168,13.0129,0.8449003524780281
918,12.42,13.313605,0.8936053085327149
918,11.904,13.04659,1.1425898513793946
918,12.492,13.311866,0.819865806579589
918,12.288,13.206895,0.9188948745727537
918,12.192,12.915594,0.7235941009521483
918,11.952,13.150442,1.198442123413086
918,12.048,13.164765,1.1167653579711914
918,12.192,12.753577,0.5615772323608397
918,12.6,13.102121,0.5021213531494144
918,11.796,12.9028,1.1067996063232428
918,11.916,13.246723,1.3307231750488278
918,12.024,13.172834,1.1488343963623056
918,12.42,12.8662,0.4462004470825196
919,12.276,13.095527,0.819526695251465
919,12.876,13.09518,0.21917955780029352
919,12.84,13.098368,0.2583676910400392
919,12.144,12.927732,0.7837324676513671
919,12.252,13.215998,0.9639976959228509
919,12.372,13.132538,0.7605378417968751
919,12.78,12.997468,0.21746799468994205
919,12.672,13.203103,0.5311030654907221
919,12.084,12.979656,0.8956562194824222
919,12.168,13.238364,1.070364219665528
919,12.42,12.829428,0.409427719116211
919,11.904,13.103253,1.1992533645629884
919,12.492,12.912179,0.4201789932250968
919,12.288,13.062121,0.7741213912963865
919,12.192,13.051695,0.859694869995117
919,11.952,12.789688,0.8376881103515625
919,12.048,13.003686,0.9556859512329101
919,12.192,12.943679,0.7516788558959959
919,12.6,12.598672,-0.0013280868530269885
919,11.796,12.956909,1.1609091796875006
919,11.916,12.761524,0.8455242004394528
919,12.024,13.007276,0.9832755813598641
919,12.42,12.964509,0.5445090103149415
919,12.804,12.795042,-0.008957962036133083
920,12.876,12.815106,-0.060893608093261165
920,12.84,12.761366,-0.07863410949707017
920,12.144,12.765437,0.6214371261596678
920,12.252,12.746346,0.494346473693847
920,12.372,12.9506855,0.5786855010986329
920,12.78,12.892883,0.11288330078125064
920,12.672,12.815264,0.14326374816894472
920,12.084,12.990715,0.9067150268554691
920,12.168,12.842769,0.6747686691284187
920,12.42,12.93092,0.510919647216797
920,11.904,12.669952,0.7659523925781251
920,12.492,12.9145775,0.4225774841308585
920,12.288,12.778232,0.49023162078857396
920,12.192,12.889409,0.6974090652465819
920,11.952,12.866786,0.914786003112793
920,12.048,12.685822,0.637821533203125
920,12.192,12.879261,0.687261016845703
920,12.6,12.797469,0.19746913909912145
920,11.796,12.514809,0.7188086547851569
920,11.916,12.795421,0.8794206466674801
920,12.024,12.650084,0.626083541870118
920,12.42,12.798304,0.37830360412597663
920,12.804,12.779925,-0.02407465362548855
920,12.228,12.686415,0.45841471862792993
921,12.84,12.88411,0.04411045074462905
921,12.144,12.75345,0.6094503936767577
921,12.252,12.804597,0.5525969009399407
921,12.372,12.761807,0.3898074417114259
921,12.78,12.968794,0.18879386901855533
921,12.672,12.89163,0.2196301727294916
921,12.084,12.823948,0.739947906494141
921,12.168,13.009367,0.8413669891357429
921,12.42,12.910192,0.4901915359497071
921,11.904,12.909813,1.0058129272460938
921,12.492,12.681472,0.1894718246459952
921,12.288,12.887735,0.5997353668212888
921,12.192,12.775584,0.5835842208862303
921,11.952,12.912601,0.9606014709472657
921,12.048,12.832256,0.7842563171386718
921,12.192,12.694882,0.5028823928833006
921,12.6,12.85706,0.2570604324340824
921,11.796,12.7682905,0.9722905197143561
921,11.916,12.617862,0.7018617477416988
921,12.024,12.752643,0.7286426315307626
921,12.42,12.679152,0.25915153503417976
921,12.804,12.753747,-0.050253013610840114
921,12.228,12.706516,0.47851626586914087
921,11.976,12.692449,0.7164486160278312
922,12.144,12.9567795,0.8127794799804686
922,12.252,12.851236,0.5992363433837884
922,12.372,12.901342,0.5293423919677736
922,12.78,12.817127,0.037127227783203764
922,12.672,13.041407,0.36940663146972597
922,12.084,12.959024,0.8750244293212894
922,12.168,12.884087,0.7160866088867195
922,12.42,13.084758,0.6647578048706055
922,11.904,12.949009,1.0450089416503907
922,12.492,12.990975,0.4989753799438468
922,12.288,12.730693,0.4426928634643552
922,12.192,12.947601,0.7556013183593748
922,11.952,12.811739,0.8597389678955079
922,12.048,12.9749155,0.9269155044555664
922,12.192,12.882307,0.6903070526123045
922,12.6,12.727581,0.12758102416992223
922,11.796,12.894524,1.0985236206054694
922,11.916,12.828771,0.9127706375122067
922,12.024,12.639846,0.615845848083497
922,12.42,12.794748,0.37474830627441413
922,12.804,12.708198,-0.09580240631103543
922,12.228,12.818338,0.5903383941650393
922,11.976,12.765329,0.7893293609619132
922,12.276,12.705949,0.4299488296508791
923,12.252,12.714145,0.46214470672607355
923,12.372,12.63983,0.2678296356201173
923,12.78,12.649214,-0.13078620910644467
923,12.672,12.707135,0.035135200500487684
923,12.084,12.852083,0.7680832061767582
923,12.168,12.790705,0.6227047271728523
923,12.42,12.760303,0.3403025436401368
923,11.904,12.914463,1.0104630432128907
923,12.492,12.810947,0.31894741821288974
923,12.288,12.79754,0.5095397109985349
923,12.192,12.613476,0.4214757995605467
923,11.952,12.82506,0.8730598907470704
923,12.048,12.711724,0.6637242813110351
923,12.192,12.825068,0.6330684738159178
923,12.6,12.782796,0.1827959060668949
923,11.796,12.655069,0.8590693511962897
923,11.916,12.798747,0.8827470626831051
923,12.024,12.737561,0.7135612258911141
923,12.42,12.488954,0.06895359039306648
923,12.804,12.687715,-0.11628542327880886
923,12.228,12.588367,0.36036746215820337
923,11.976,12.670025,0.694024871826171
923,12.276,12.654008,0.3780079116821291
923,12.072,12.588164,0.5161643295288094
924,12.372,12.545387,0.17338726806640636
924,12.78,12.443991,-0.3360092926025384
924,12.672,12.47575,-0.19625003051757872
924,12.084,12.579638,0.4956375274658207
924,12.168,12.7050905,0.537090522766114
924,12.42,12.661085,0.24108512878417976
924,11.904,12.6714,0.7674000701904298
924,12.492,12.788831,0.2968307571411124
924,12.288,12.735436,0.4474364395141599
924,12.192,12.65306,0.4610599594116209
924,11.952,12.5568,0.6047998886108399
924,12.048,12.741246,0.693246223449707
924,12.192,12.650839,0.45883885192871077
924,12.6,12.748255,0.14825477600097692
924,11.796,12.687431,0.8914313354492194
924,11.916,12.620928,0.7049278106689449
924,12.024,12.737309,0.7133094558715829
924,12.42,12.686452,0.2664519119262696
924,12.804,12.488455,-0.31554518127441433
924,12.228,12.612657,0.38465659332275415
924,11.976,12.561656,0.5856559982299796
924,12.276,12.57496,0.29895975494384786
924,12.072,12.573682,0.5016818313598641
924,12.48,12.545402,0.06540157318115192
925,12.78,12.539181,-0.24081924438476499
925,12.672,12.429804,-0.24219615173339903
925,12.084,12.468848,0.3848482284545902
925,12.168,12.574653,0.4066526718139656
925,12.42,12.696883,0.27688320159912116
925,11.904,12.647303,0.7433026275634766
925,12.492,12.671288,0.17928753662109287
925,12.288,12.780555,0.4925547714233396
925,12.192,12.738078,0.5460781173706053
925,11.952,12.639006,0.6870056610107422
925,12.048,12.555673,0.5076726455688476
925,12.192,12.730444,0.5384439544677733
925,12.6,12.640214,0.04021396636962926
925,11.796,12.74587,0.9498696365356452
925,11.916,12.67284,0.7568401184082028
925,12.024,12.620896,0.5968963394165048
925,12.42,12.718207,0.2982073593139649
925,12.804,12.681183,-0.12281713867187527
925,12.228,12.494453,0.2664534301757815
925,11.976,12.589168,0.6131675949096671
925,12.276,12.554035,0.2780351867675783
925,12.072,12.548421,0.47642090606689536
925,12.48,12.546094,0.06609394073486285
925,12.588,12.523465,-0.06453484344482341
926,12.672,12.645174,-0.026825973510742784
926,12.084,12.503992,0.41999208068847693
926,12.168,12.560243,0.39224265289306715
926,12.42,12.628673,0.20867259979248054
926,11.904,12.765569,0.8615687332153321
926,12.492,12.703522,0.21152172851562412
926,12.288,12.714129,0.42612944793701146
926,12.192,12.844324,0.6523241119384764
926,11.952,12.804023,0.8520227890014649
926,12.048,12.693276,0.6452764053344726
926,12.192,12.590557,0.3985570983886717
926,12.6,12.758432,0.15843238830566442
926,11.796,12.671258,0.8752579727172858
926,11.916,12.797448,0.8814481582641598
926,12.024,12.698749,0.6747485885620126
926,12.42,12.640148,0.22014816284179695
926,12.804,12.739476,-0.06452379608154324
926,12.228,12.69491,0.4669100494384768
926,11.976,12.552832,0.5768316497802726
926,12.276,12.611109,0.33510877990722676
926,12.072,12.590357,0.5183568267822274
926,12.48,12.5778055,0.09780551910400348
926,12.588,12.552775,-0.03522461700439372
926,12.264,12.5581455,0.2941455230712897
927,12.084,12.706814,0.6228138122558597
927,12.168,12.58863,0.4206297225952156
927,12.42,12.622229,0.2022286224365235
927,11.904,12.704401,0.8004010162353516
927,12.492,12.8206215,0.32862149047851474
927,12.288,12.748602,0.4606019134521482
927,12.192,12.750777,0.5587772445678709
927,11.952,12.89093,0.93893017578125
927,12.048,12.836092,0.7880919952392578
927,12.192,12.739957,0.5479568557739256
927,12.6,12.606248,0.0062479019165042615
927,11.796,12.777967,0.9819674530029303
927,11.916,12.6877775,0.7717775192260738
927,12.024,12.816404,0.792404342651368
927,12.42,12.737132,0.31713207244873054
927,12.804,12.652431,-0.1515694656372073
927,12.228,12.747284,0.5192839355468752
927,11.976,12.704367,0.7283666839599601
927,12.276,12.527522,0.25152208709716817
927,12.072,12.622005,0.5500054626464852
927,12.48,12.579219,0.09921886444091754
927,12.588,12.588898,0.00089770507812581
927,12.264,12.556002,0.29200166320800847
927,12.192,12.542444,0.3504442291259764
928,12.168,12.508891,0.3408911056518562
928,12.42,12.446918,0.02691753387451179
928,11.904,12.447295,0.5432951889038087
928,12.492,12.61366,0.1216598587036124
928,12.288,12.691055,0.40305529785156224
928,12.192,12.641401,0.4494012908935545
928,11.952,12.6696,0.7175995330810547
928,12.048,12.767422,0.7194217224121093
928,12.192,12.726201,0.5342010574340819
928,12.6,12.635787,0.03578701019287145
928,11.796,12.551154,0.7551541366577155
928,11.916,12.721937,0.8059371795654293
928,12.024,12.642115,0.6181146392822274
928,12.42,12.723702,0.3037024307250977
928,12.804,12.69557,-0.10843000793457058
928,12.228,12.631345,0.403344795227051
928,11.976,12.713199,0.7371986618041984
928,12.276,12.670148,0.3941478958129885
928,12.072,12.440598,0.3685975341796883
928,12.48,12.586352,0.10635234832763629
928,12.588,12.52933,-0.05866974639892497
928,12.264,12.527828,0.26382821655273503
928,12.192,12.533089,0.3410886840820311
928,13.308,12.481823,-0.826177032470703
929,12.42,12.38507,-0.034930152893066335
929,11.904,12.326011,0.42201070404052743
929,12.492,12.343987,-0.14801253509521572
929,12.288,12.525839,0.23783885192871068
929,12.192,12.59919,0.4071897583007811
929,11.952,12.55961,0.6076103668212891
929,12.048,12.630089,0.5820888061523437
929,12.192,12.683678,0.4916776733398436
929,12.6,12.672401,0.0724014282226566
929,11.796,12.564959,0.7689585723876959
929,11.916,12.543727,0.6277269210815426
929,12.024,12.685858,0.6618577728271493
929,12.42,12.6105795,0.19057949066162116
929,12.804,12.684442,-0.11955843353271511
929,12.228,12.642223,0.4142233581542971
929,11.976,12.626547,0.6505468597412101
929,12.276,12.674653,0.3986530532836916
929,12.072,12.661401,0.589400794982911
929,12.48,12.45424,-0.02576015472412152
929,12.588,12.546786,-0.04121369171142497
929,12.264,12.520524,0.25652402496337956
929,12.192,12.474824,0.28282395172119124
929,13.308,12.494528,-0.8134721832275389
929,13.404,12.439,-0.9649998703002929
930,11.904,12.390352,0.4863522491455079
930,12.492,12.315362,-0.17663802337646572
930,12.288,12.345987,0.05798731994628881
930,12.192,12.519466,0.3274664001464842
930,11.952,12.596377,0.6443773727416993
930,12.048,12.554033,0.5060332794189453
930,12.192,12.637158,0.4451583938598631
930,12.6,12.683736,0.08373584747314489
930,11.796,12.6824875,0.8864874877929694
930,11.916,12.561667,0.645667442321777
930,12.024,12.559885,0.5358850250244149
930,12.42,12.686302,0.2663021850585938
930,12.804,12.613888,-0.1901122131347659
930,12.228,12.693918,0.4659182281494143
930,11.976,12.632465,0.6564653625488273
930,12.276,12.6289215,0.3529215087890627
930,12.072,12.671211,0.5992112426757821
930,12.48,12.662129,0.1821294021606441
930,12.588,12.483675,-0.10432499694824138
930,12.264,12.546612,0.28261178588867253
930,12.192,12.530356,0.3383564071655272
930,13.308,12.469121,-0.8388790206909178
930,13.404,12.482584,-0.9214160003662109
930,13.608,12.436323,-1.1716768341064459
931,12.492,12.308854,-0.18314589691162197
931,12.288,12.2851,-0.0029000167846682245
931,12.192,12.291532,0.09953156280517561
931,11.952,12.5030985,0.551098487854004
931,12.048,12.560475,0.5124753494262695
931,12.192,12.524981,0.33298054504394514
931,12.6,12.618497,0.018496894836426137
931,11.796,12.630821,0.8348212280273444
931,11.916,12.638087,0.7220872726440426
931,12.024,12.5526495,0.5286494979858407
931,12.42,12.5604925,0.14049251556396491
931,12.804,12.678621,-0.12537870788574246
931,12.228,12.610902,0.38290183258056665
931,11.976,12.654863,0.6788633575439444
931,12.276,12.64226,0.3662595977783205
931,12.072,12.640709,0.5687089233398446
931,12.48,12.6663475,0.18634750366210895
931,12.588,12.657116,0.06911593627929769
931,12.264,12.448015,0.18401521301269597
931,12.192,12.550531,0.3585313873291014
931,13.308,12.518035,-0.7899650650024412
931,13.404,12.456049,-0.9479510345458984
931,13.608,12.488169,-1.1198312835693365
931,12.924,12.408693,-0.5153066864013667
932,12.288,12.327811,0.03981124114990209
932,12.192,12.267868,0.07586804199218733
932,11.952,12.298449,0.34644856262207036
932,12.048,12.494751,0.44675097656249996
932,12.192,12.555548,0.36354771423339827
932,12.6,12.51284,-0.0871597290039059
932,11.796,12.629376,0.8333764114379889
932,11.916,12.642566,0.7265657272338863
932,12.024,12.6610365,0.6370364913940438
932,12.42,12.532573,0.11257274627685554
932,12.804,12.572076,-0.2319241561889651
932,12.228,12.669876,0.44187609863281274
932,11.976,12.60279,0.626789878845214
932,12.276,12.6747265,0.3987264862060549
932,12.072,12.61149,0.5394902496337899
932,12.48,12.636036,0.1560359191894527
932,12.588,12.647113,0.05911284637451253
932,12.264,12.65648,0.39247983551025456
932,12.192,12.489889,0.29788914489746077
932,13.308,12.525499,-0.7825006561279295
932,13.404,12.520315,-0.883684829711914
932,13.608,12.43022,-1.1777803497314459
932,12.924,12.450732,-0.47326776885986277
932,12.24,12.388576,0.14857555389404276
933,12.192,12.315094,0.12309399414062483
933,11.952,12.281805,0.3298050384521485
933,12.048,12.287492,0.23949179840087886
933,12.192,12.500915,0.3089145736694334
933,12.6,12.55854,-0.041459655761718395
933,11.796,12.519251,0.7232508697509772
933,11.916,12.61988,0.7038797225952145
933,12.024,12.638946,0.6149455795288095
933,12.42,12.644233,0.22423274993896491
933,12.804,12.540088,-0.26391230010986355
933,12.228,12.557019,0.3290192337036135
933,11.976,12.675806,0.6998060455322257
933,12.276,12.607095,0.33109476470947286
933,12.072,12.664956,0.5929560928344735
933,12.48,12.631874,0.15187408447265582
933,12.588,12.63765,0.04964953613281331
933,12.264,12.658979,0.39497941589355534
933,12.192,12.653828,0.46182766723632795
933,13.308,12.445928,-0.8620723800659178
933,13.404,12.538343,-0.8656565704345702
933,13.608,12.512615,-1.0953847961425787
933,12.924,12.440668,-0.4833318939208979
933,12.24,12.473605,0.233605155944824
933,12.228,12.39288,0.16488043975830102
934,11.952,12.265098,0.3130976181030274
934,12.048,12.255163,0.2071631927490234
934,12.192,12.248302,0.056302459716796704
934,12.6,12.474573,-0.12542686462402308
934,11.796,12.53189,0.7358899154663092
934,11.916,12.495478,0.5794776763916012
934,12.024,12.601536,0.5775357971191415
934,12.42,12.611076,0.19107635498046882
934,12.804,12.612681,-0.1913186111450198
934,12.228,12.521131,0.2931305618286135
934,11.976,12.536241,0.560240577697753
934,12.276,12.666154,0.3901539077758791
934,12.072,12.590692,0.518691566467286
934,12.48,12.64601,0.16601039886474567
934,12.588,12.624016,0.03601580810546956
934,12.264,12.636303,0.37230294799804753
934,12.192,12.643198,0.4511980133056639
934,13.308,12.652366,-0.6556343154907225
934,13.404,12.407318,-0.9966818847656249
934,13.608,12.5175295,-1.0904705123901373
934,12.924,12.493355,-0.43064520263671824
934,12.24,12.418703,0.1787030792236326
934,12.228,12.469332,0.24133174133300805
934,12.42,12.366484,-0.05351631164550774
935,12.048,12.189132,0.14113173675537105
935,12.192,12.209489,0.017488868713378736
935,12.6,12.193864,-0.40613613128662074
935,11.796,12.428672,0.632671836853028
935,11.916,12.491017,0.5750173416137692
935,12.024,12.460499,0.436498809814454
935,12.42,12.577781,0.15778072357177741
935,12.804,12.560224,-0.243776420593262
935,12.228,12.565852,0.3378521652221682
935,11.976,12.503146,0.5271461715698234
935,12.276,12.51982,0.2438202133178713
935,12.072,12.654332,0.5823321609497079
935,12.48,12.571071,0.09107067108154254
935,12.588,12.614921,0.026920616149903154
935,12.264,12.612917,0.34891694641113347
935,12.192,12.636574,0.4445737915039061
935,13.308,12.620798,-0.6872018890380858
935,13.404,12.652419,-0.7515809097290038
935,13.608,12.370755,-1.2372448043823248
935,12.924,12.496267,-0.42773268127441355
935,12.24,12.474992,0.2349917984008787
935,12.228,12.393145,0.16514460754394555
935,12.42,12.465468,0.045468406677246165
935,12.492,12.338396,-0.15360392761230557
936,12.192,12.168051,-0.023949234008789233
936,12.6,12.196322,-0.4036775588989254
936,11.796,12.17751,0.38151026153564516
936,11.916,12.418977,0.502976783752441
936,12.024,12.477353,0.45335309600830165
936,12.42,12.442612,0.02261169433593757
936,12.804,12.572766,-0.231233695983887
936,12.228,12.545373,0.3173729629516604
936,11.976,12.554602,0.5786016693115226
936,12.276,12.487936,0.21193601989746114
936,12.072,12.506751,0.43475106048584067
936,12.48,12.640251,0.16025115966796832
936,12.588,12.551315,-0.03668469238281169
936,12.264,12.603007,0.3390073165893561
936,12.192,12.597046,0.40504589843749983
936,13.308,12.63307,-0.6749300079345701
936,13.404,12.591389,-0.8126112976074218
936,13.608,12.64694,-0.9610597686767584
936,12.924,12.348298,-0.5757019271850581
936,12.24,12.46051,0.2205102539062498
936,12.228,12.450811,0.22281138610839868
936,12.42,12.356408,-0.06359188079833977
936,12.492,12.435698,-0.056302444458008694
936,12.696,12.29954,-0.39646043395996067
937,12.6,12.1600685,-0.439931488037109
937,11.796,12.192284,0.3962836303710944
937,11.916,12.167347,0.25134695434570276
937,12.024,12.409844,0.385844398498536
937,12.42,12.472574,0.052574234008789134
937,12.804,12.4342,-0.3697997131347659
937,12.228,12.567578,0.3395783157348635
937,11.976,12.541349,0.5653494110107413
937,12.276,12.543862,0.26786234283447286
937,12.072,12.477258,0.405257728576661
937,12.48,12.492569,0.012568969726562074
937,12.588,12.63555,0.04754954528808675
937,12.264,12.538707,0.2747067794799811
937,12.192,12.596777,0.40477696228027327
937,13.308,12.586392,-0.721607597351074
937,13.404,12.625602,-0.7783982315063476
937,13.608,12.575363,-1.032636840820313
937,12.924,12.640974,-0.2830259552001948
937,12.24,12.321891,0.08189083099365213
937,12.228,12.439553,0.2115532608032229
937,12.42,12.431879,0.011879043579101634
937,12.492,12.336354,-0.15564574432373135
937,12.696,12.42278,-0.2732199630737302
937,11.916,12.277358,0.3613580551147457
938,11.796,12.226797,0.43079710388183656
